,Comp1,Comp2,Followers,Names,Gaussian,Spectral,Agglomerative,KMeans,Descriptions
310,-0.748411106565,-0.379887457199,6638.0,Taylor West,2,2,2,2,"Sr. Communications Director, @COHNMarketing + @COHNNABIS. Former Dep. Dir., National Cannabis Industry Association. Recovered DC hack, happily settled out west."
311,-0.108486866844,-0.670597509881,6831.0,Colleen Nelson,2,0,2,2,Now: @KCStar editorial page editor; past: @WSJ White House correspondent; always: intense Kansas Jayhawks fan and marathon runner
312,-0.757035780978,-0.418837303832,5908.0,Joe Hagan,2,2,2,2,Writer/reporter. Author of 'STICKY FINGERS: The Life and Times of Jann Wenner and Rolling Stone Magazine' (Knopf)
313,0.460116797099,-0.330291639387,18245.0,Nick Corasaniti,2,0,0,2,reporter for @nytimes; sandwich/taco pundit. #campaignfoodreport corasan@nytimes.com
314,-0.170048727343,-0.622795381029,7427.0,Christian Heinze,2,0,2,2,"Former journalist and columnist, The Hill. Starting a new site."
315,-0.143409143658,-0.138320919194,15142.0,Holly Bailey,2,0,2,2,"National Correspondent @YahooNews; Newsweek alum; author of The Mercy of the Sky, published by Viking https://t.co/Jq5H6z1NG7 https://t.co/ydQB2vLWE4"
316,-0.189023355978,0.0466791136651,19025.0,Karen Travers,2,2,2,2,"ABC News correspondent covering the White House, Philly sports fan, Georgetown Hoya, mom to a preschooler & toddler twins. 
Hippity-hoppity mood"
317,-0.232548901717,0.717938472964,408990.0,Dave Weigel,2,2,2,2,"Covering politics for @washingtonpost. daveweigel@gmail.com, 202-334-7387. @CWAUnion member. Buy my book: https://t.co/qbUTkz3CBR (Avatar by @damnyouregis)"
318,-1.86338411326,0.046101749359,12841.0,Mark Joyella,1,2,1,1,Maddie and Sophie's Dad. Tiffanie's Husband. @IBM writer; @Forbes Contributor; @UGAGrady MFA Student; @BC2M Ambassador. @Arsenal FC.
319,0.81096681066,-0.890189127593,2646.0,Tim Grieve,2,0,0,2,"VP, News @McClatchy. Previously @nationaljournal, @politico, @salon, @sacbee_news, @stanford_daily and @scdsoctagon."
320,-0.449894409261,-0.604111903768,6726.0,David Freedlander,2,2,2,2,"Adjunct, @columbiajourn
Politics mostly, but also books, the arts and the city davidfreedlander@protonmail.com. 
Phone lines are open for assignments, tips, etc"
321,0.820991135977,-0.831240810232,1676.0,Emma V. Angerer,0,0,0,2,Chief of Staff for Breaking News @Bloomberg tweeting everything from politics to monetary policy. 3rd generation newsie. NewYorker-Washingtonian. Views are mine
322,-2.00669255238,0.37451355638,752740.0,David Muir,1,2,1,1,"Journalist, Anchor, ABC World News Tonight, '20/20'"
323,1.45183429314,-0.795456071169,404.0,Tom Diemer,0,0,0,0,"Journo, author, dad, husband, Ohio State alum, StL Cards fan."
324,-0.505213747973,0.0774603717539,23983.0,Eamon Javers,2,2,2,2,"Eamon is a Washington Correspondent for CNBC + wrote a book on corporate espionage. Economy, politics, spies, etc. Leak to me: https://t.co/9Ox3WvYP9R"
325,1.44656698821,-0.971832342423,2938.0,Eliza Newlin Carney,0,0,0,0,Columnist at The American prospect
326,0.85850202142,0.556945866297,106596.0,Michael Barbaro,0,0,0,0,"Host of The Daily, an audio show from the NYT.  Previously covered presidential campaigns, City Hall and the US retail industry."
327,-0.137244222031,-0.667076062014,2962.0,Adriel Bettelheim,2,0,2,2,"Health care editor @politico @POLITICOpro. Alum of CQ Roll Call, PolitiFact, Bloomberg, The Denver Post. Got news? abettelheim (at) politico (dot) com"
328,-1.35681182372,-0.145307552616,10838.0,Aman Batheja,1,2,2,1,"Political Editor, Texas Tribune. New York native. Sucker for a good pun. Email: abatheja AT https://t.co/lxqQdhlXAm"
329,0.834409433726,0.317015010437,44008.0,Edward-Isaac Dovere,0,0,0,0,"Chief Washington correspondent, POLITICO. Host, ""Off Message"" podcast. Subscribe! https://t.co/UulDIDSEJS"
330,-0.207898391834,0.0657404350592,18716.0,Jan Crawford,2,2,2,2,"CBS morning/legal person and proud mama of four. Love fried okra, family, red wine in big glasses, sweet pickles and the Crimson Tide."
331,0.855196953129,0.325607197295,23125.0,David Catanese,0,0,0,0,Senior Politics Writer @USNews & World Report dcatanese@usnews.com Founder#TheRun Music lover: Kanye West fanboi/EDM explorer Jersey boy. Insta: davecatanese
332,0.654657467579,-0.253559347643,18950.0,Emily C. Singer,2,0,0,2,"Senior Political Reporter @mic; @rollcall, #gwu, @mashable alum; poodle mom 🐩. RTs not endorsements, yada yada yada. esinger@mic.com"
333,1.33123134006,0.438808295604,130138.0,Molly Ball,0,0,0,0,"National political correspondent, TIME. CNN political analyst. I'm not going to argue with you on Twitter. molly.ball@time.com"
334,-2.51851375591,0.0727120888252,1218582.0,Glenn Beck,1,2,1,1,'find joy. speak truth.' | https://t.co/JyFFP5GsCR
335,1.08753162528,0.544654364704,78876.0,Gabriel Sherman,0,0,0,0,"Vanity Fair special correspondent. NBC News/MSNBC contributor, Author of NYT best seller THE LOUDEST VOICE IN THE ROOM New York Mag alum gsherman99@gmail.com"
336,-0.955901185371,0.533495787404,71255.0,Carol Costello,1,2,2,1,"Die-hard @tigers @lions fan, #runner, and #HLN anchor. #CNN.com/opinion contributor, #LMU First Lady. RT are not endorsements."
337,1.57734169701,0.438583375214,35560.0,Mike Memoli,0,0,0,0,"National political reporter for @nbcnews.

mike.memoli@nbcuni.com"
338,0.0864983530885,-0.650611032107,8193.0,michael viqueira,2,0,2,2,"Mike Viqueira is a journalist, media trainer/consultant, and author of ""You Didn't Get This From Me,"" a novel of media and politics."
339,-0.586424310857,-0.272430150773,4194.0,John O'Connor,2,2,2,2,"Covering NY, NJ, CT from D.C. for @WNYC. Past: @StateImpactFL @WLRN @WUSF @TheState. joconnor at wnyc dot org. Keepin’ it 140."
340,0.285266219551,0.659367755377,48487.0,Mark Preston,2,0,0,2,CNN's Exec. Dir. of Pol. Programming/Sr. Pol. Analyst; Full Stop w/ Mark Preston SiriusXM/POTUS 124; Bio https://t.co/Q9cpZS65Bt; ☮️ & ❤️ https://t.co/wBHCFBTvSG
341,-0.249344555815,-0.545109867853,5412.0,Judy Kurtz,2,2,2,2,@thehill's In the Know Columnist. @hoyajournalism Instructor. @enews Contributor. For gossip/news tips: jkurtz@thehill.com
342,-1.3309728762,0.567085549686,77722.0,Chris Stirewalt,1,2,2,1,"Politics Editor, Fox News Channel; Fox News Halftime Report; Speeches arranged: https://t.co/IVJVizHmXW"
343,0.627575298755,0.497432405067,24549.0,Jesse Rodriguez,0,0,0,0,Director of Booking for @MSNBC; E-mail: Jesse.Rodriguez@nbc.com
344,0.385764580869,-0.765153163166,1776.0,Sean Geary Higgins,2,2,2,2,Senior Writer for the Washington Examiner. Retweets do not equal endorsement.      'Don't allow yourself the lie.' -- Christopher Hitchens
345,1.90306540824,0.678569918277,73230.0,Jennifer Epstein,0,0,0,0,White House reporter at Bloomberg News jepstein32@bloomberg.net
346,1.62452452872,1.16138668617,70221.0,Garance Franke-Ruta,0,0,0,0,"Politics, media, breaking. @YahooNews."
347,1.18277024216,0.519973486323,54657.0,Hadas Gold,0,0,0,0,"Reporter @CNN. Proud alumna of @POLITICO TLV ➡️ PHX ➡️ DCA ... send me your news tips, cute animal photos and recipes Hadas.gold@cnn.com"
348,1.74142220657,-1.0814546339,3462.0,Lauren Whittington,0,0,0,0,"@LongwoodU senior writer & media specialist | ex-@rollcall-er | part city mouse, part country mouse | farmers market junkie"
349,-0.796054495642,0.0749662919412,194424.0,Jonathan Karl,1,2,2,1,ABC News Chief White House Correspondent. insta @jonkarl Check out my weekly podcast -https://t.co/O4pscqKIWn
350,0.00806702117562,0.638030824491,65471.0,jodikantor,2,0,0,2,"NY Times investigative reporter, CBS contributor, partner to @mega2e in pursuit of Weinstein. I'll have mine truthful, with a side of dark chocolate."
351,0.0368054517559,0.406068652236,124259.0,Brianna Keilar,2,0,0,2,"CNN Senior Washington Correspondent and Anchor, @GUPolitics advisory board, I gram @briannakeilar, I snap @bribriannabri"
352,-2.1899133149,0.0826847418534,911424.0,Fareed Zakaria,1,2,1,1,WaPo columnist. Host of CNN's GPS: Sunday @ 10am and 1pm ET in the U.S. Subscribe to my newsletter at https://t.co/0GzwMEiOPt. Retweets are not endorsements.
353,1.70120117437,0.788003562517,61919.0,(((JonathanWeisman))),0,0,0,0,"Deputy Washington Editor, The New York Times, author, (((Semitism))) - Being Jewish in the Age of Trump, and No. 4 Imperial Lane"
354,0.0197196836815,-0.630116856393,5841.0,Jamie Novogrod,2,0,2,2,"LA Bureau Chief @VICENews Tonight on HBO. Former @nbcnews. Links, RTs not endorsements, opinions mine."
355,1.33461439047,0.6778689325,52718.0,Mark Leibovich,0,0,0,0,"Chief National Correspondent, NYT Mag, DC. Author of This Town, and upcoming, Big Game: The NFL in a Time of Boom, Doom and Maximum America"
356,-0.429744302797,-0.686322614443,6245.0,Lloyd Grove,2,2,2,2,Lloyd Grove is editor at large for The Daily Beast.
357,0.34220412987,0.381826667772,24430.0,ryan teague beckwith,2,0,0,2,A politics editor in @TIME's D.C. Bureau. Part-time journalism teacher at @hoyajournalism. Luke 8:17. RTs≠RTBs.
358,-1.20566447227,-0.251576090139,6412.0,Stephanie Ebbert,1,2,2,1,I cover gender issues for the Boston Globe.
359,-0.12622184985,-0.258208872355,9713.0,Jill Jackson,2,2,2,2,News Director @KUOW
360,-1.90723947096,0.387515767936,1962034.0,Chuck Todd,1,2,1,1,"Moderator of @meetthepress and @nbcnews political director; Covering politics since '92; And, yes, I tweet about sports too."
361,0.701151432438,0.0851351962236,151366.0,Alex Burns,0,0,0,0,"Political reporter for @NYTimes, analyst for @CNN. I can’t watch any more of these German sitcoms."
362,1.223543483,-0.979270135609,6581.0,Alex Bolton,0,0,0,0,"Staff writer, The Hill"
363,-0.0403809652469,0.221370635843,175531.0,Ashley Parker,2,0,2,2,I remain skeptical about Twitter. Also: White House reporter for @washingtonpost. @MSNBC contributor. And @nytimes alum.
364,0.743829110086,-0.659844001392,9856.0,Rebecca Shabad,2,0,0,2,Congressional Reporter @NBCNews Digital. Native New Yorker. Third generation journalist. @syracuseu alumna. Rebecca.Shabad@nbcuni.com
365,0.831920349652,-0.826293472393,4462.0,Jonathan Easley,2,0,0,2,"National Political Reporter, The Hill"
366,-1.76274544573,0.0212676642533,428534.0,NYT Politics,1,2,1,1,"A fast-paced feed of news, analysis and dispatches from The New York Times political team. Sign up for the First Draft email: https://t.co/aKaal1tXi3"
367,-0.563867723964,0.55273564063,340581.0,Mark Halperin,2,2,2,2,"New York, New York"
368,0.666115571432,0.620915319686,111271.0,David Leonhardt,0,0,0,0,"Op-Ed columnist, The New York Times"
369,0.301033402995,0.0783871413741,19918.0,Abby Livingston,2,0,0,2,"DC buro chief @TexasTribune. Ex-Roll Call, CNNer, NBCer, soap opera intern. I ❤️ Springsteen, Belinda Carlisle songs, tambourines, softball, Longhorns & America"
370,0.479851864615,-0.594724349659,9487.0,Patricia Zengerle,2,0,0,2,"Covering Congress for Reuters, focus on foreign policy. Lucky wife/parent. Lover of ducks. Ultimate. YNWA LGM"
371,-0.38782761847,0.243360762118,174285.0,Kelly O'Donnell,2,2,2,2,White House Correspondent @NBCNews Veteran of Cap Hill & campaigns. @NorthwesternU Instagram: @TheKellyO
372,-1.00631783704,-0.311385230192,4117.0,Lauren S. Camera,1,2,2,1,"Education reporter @usnews. EdWeek, Spencer Fellow, CQ Roll Call alum. I love that dirty water. Send me fun things and tips: lcamera@usnews.com"
373,0.158986634272,-0.447963917971,14942.0,Scott Wilson,2,0,0,2,Senior national correspondent/@washingtonpost covering California and the west. Fan of my family and #FCB Please send ideas: scott.wilson@washpost.com
374,0.36755077532,0.299175788761,21493.0,Alex Pappas,2,0,0,2,Reporter covering politics at https://t.co/hxI7atNdsh.
375,-1.75921879813,0.118894965118,8070.0,Marc Fortier,1,2,1,1,"Director of Integrated Media for @NBCBoston, @necn & @TelemundoBoston, past president of the New Hampshire Press Association."
376,-1.08093265071,-0.201965160455,11038.0,Ben Adler,1,2,2,1,Journalist. Senior editor at @CityAndStateNY. Formerly of @politico @newsweek @thenation @grist @ReutersOpinion
377,-1.12762430856,-0.0577383259531,10768.0,Alexander Mooney,1,2,2,1,Fmr. @CNN reporter/producer; current attorney @GibsonDunn https://t.co/OvQa0sK6wo
378,-0.383976679817,-0.125878237441,14231.0,Paul Steinhauser,2,2,2,2,NH's most versatile political reporter: @ConMonitorNews ;@seacoastonline; @JackHeathRadio; 'On Background' on @wkxlnh ; @NH1News; Former @CNN Political Editor
379,0.183725049039,-0.447908091232,11990.0,Sam Youngman,2,0,2,2,Diehard Kentucky basketball fan
380,0.861843052887,-0.0164862065349,25028.0,Alex Moe,0,0,0,0,NBC News Capitol Hill Producer; fmr. '12 Campaign Embed reporter. Terps & Skins fan! Links & retweets aren't endorsements. Opinions are my own.
381,0.581314948656,-0.352765075937,15622.0,Scott Conroy,2,0,0,2,Shadowboxing the Apocalypse
382,0.651465572533,-0.229627118364,15442.0,Jill Lawrence,2,0,0,2,"Commentary editor and columnist @USATODAY. Author of The Art of the Political Deal: How Congress Beat the Odds and Broke Through Gridlock. RT=hmm, interesting."
383,-0.0541923134483,-0.48660812415,4020.0,Jenna Sakwa,2,2,2,2,Director of Media Affairs for @SpeakerRyan
384,-0.49027376106,0.530713461665,132590.0,National Journal,2,2,2,2,"Distilling information to its essentials, helping government advocates work smarter and faster."
385,-0.450842691946,0.508672840015,257387.0,Luke Russert,2,2,2,2,Sometimes nothing can be a real cool hand. STA'04/BC'08
386,-0.533114657187,0.312867537502,101099.0,Mike Barnicle,2,2,2,2,Mike Barnicle is an award-winning print and broadcast journalist and a social and political commentator. Watch Mike Barnicle at http://t.co/TezGTdIXle
387,2.40050633684,1.1476099991,103079.0,Jennifer Jacobs,0,0,0,0,White House reporter for Bloomberg News. Email me at jjacobs68@bloomberg.net. 💕Iowa.
388,2.11259416508,0.486045219316,110566.0,Jake Sherman,0,0,0,0,POLITICO. Co-author of Playbook. Phish/Grateful Dead fan. jake [at] politico dot com
389,-2.38470832968,0.172633968242,1583691.0,Chris Hayes,1,2,1,1,"Host of @allinwithchris on MSNBC, Weeknights at 8pm. Editor at Large at The Nation. Cubs fan. 
Insta: chrislhayes  
FB: https:https://t.co/s1OQXsgvxV"
390,1.79961421931,0.0421543807705,27795.0,Sean Sullivan,0,0,0,0,Congressional reporter for The Washington Post. Also an overly optimistic Seattle sports fan.
391,1.00960770932,0.625897473661,38808.0,David Chalian,0,0,0,0,Political Director @CNN
392,0.109642283819,1.05083188661,49736.0,Felicia Sonmez,0,0,0,2,Journalist. Previously @wsj / @afp / @washingtonpost. Email me at felicia.sonmez@gmail.com.
393,-1.98807311574,0.117744863669,13016.0,Peter Foster,1,2,1,1,"Peter Foster is the Europe Editor of the Daily Telegraph. He was formerly based in Washington DC, Beijing and New Delhi. Opinions my own."
394,-1.58893837464,0.686517081236,1698420.0,Jake Tapper,1,2,1,1,CNN Anchor of @TheLeadCNN and @CNNSOTU and Chief Washington Correspondent; author of the novel @TheHellfireClub to be published April 24
395,0.695004842206,0.267326384987,35399.0,Stuart Rothenberg,0,0,0,0,Fantasy baseball manager who does political handicapping in spare time.
396,-1.56608810878,-0.140021208733,9494.0,Ben Leubsdorf,1,2,1,1,"I'm an economics reporter at @WSJ. @ConMonitorNews, @AP, @the_herald alum. DC native. Information omnivore. Let's talk: ben.leubsdorf@wsj.com"
397,0.241743119171,0.504205168105,40538.0,Marc Caputo,2,0,2,2,Covering shady Florida for POLITICO & POLITICO Florida. Today's journalism goin' to war across the country with another organism ...
398,-0.0359810219731,-0.560112871656,5912.0,Sarah Huisenga,2,0,2,2,West Coast Supervising Producer for @CBSThisMorning based in LA | Fmr @CBSPolitics & @48Hours | @uiowa alum | Email: huisengas@cbsnews.com
399,-0.845647115558,0.280708002016,318040.0,Mark Knoller,1,2,2,1,CBS News White House Correspondent
400,-1.79836585712,-0.0514182117245,8067.0,Adam Beam,1,2,1,1,Kentucky statehouse reporter for The Associated Press. Former @thestate. Email: abeam@ap.org.
401,-2.7808284075,0.105729046875,2756641.0,Bill O'Reilly,1,2,1,1,Watch my daily @NoSpinNews analysis on https://t.co/MrYUtLQiwX. #1 in cable news for 15+ years. America’s bestselling historian. Loving father.
402,0.16525412663,0.575764354066,42552.0,James Pindell,2,0,2,2,Boston Globe political reporter James.Pindell[at]https://t.co/It2FT9NCpk
403,0.487485417153,-0.192246954882,15375.0,Meredith Shiner,2,0,0,2,"I'm not a facebooker, I just tweet a lot. #takes are lukewarm, mine and mine alone."
404,-0.462450157334,-0.499320957629,2577.0,Mackenzie Weinger,2,2,2,2,"@nationaljournal policy editor | @ucsantabarbara & @warstudies alum | formerly @politico & @ft | history, media & the Lakers"
405,0.926835519695,-0.793287655132,1910.0,Julie Sobel,0,0,0,2,Freelance writer. Jake and Talia's mom.
406,-0.165220006068,0.0784562098081,19899.0,Jay Newton-Small,2,0,2,2,Cofounder MemoryWell | TIME magazine contributor | Author of Broad Influence https://t.co/x5lzXmNtXU
407,-0.367630009073,-0.422763506576,8778.0,Glen Johnson,2,2,2,2,I worked most recently as a senior advisor to Secretary of State John Kerry. I am happy to be reconnected to Boston and my home in Massachusetts.
408,1.48416491565,-0.910143849634,5650.0,Rebecca Kaplan,0,0,0,0,"Capitol Hill producer @CBSNews, previously @CBSEveningNews, @CBSPolitics and @nationaljournal, CBS/NJ 2012 campaign embed. RTs do not equal endorsements."
409,1.6360821764,-1.24256488497,3456.0,Brooke Brower,0,0,0,0,@CNNPolitics Managing Editor
410,-1.82866420344,-0.0911230928947,8296.0,2016 Iowa Caucuses,1,2,1,1,Coverage of the first in the nation Iowa caucuses powered by @DMRegister.
411,-0.0560558858759,-0.565317397515,1856.0,Nikole Killion,2,2,2,2,"@HearstTV Correspondent 📺
#NorthwesternWildcat 💜#LakerFan4Life 🏀 
(Links & RTs aren’t endorsements. Opinions are my own.) 
Snap: nikolendc IG: nikolekillion"
412,1.28054334681,0.363595883038,34320.0,Jackie Kucinich,0,0,0,0,I'm Washington bureau chief for The Daily Beast. @CNN political analyst. Love my rescue dog. Ohio State fan. Go Bucks! All my tweets are my own (obvi).
413,0.248927037075,0.312473589299,298057.0,Ben Smith,2,0,0,2,BuzzFeed Editor-in-Chief. Beats working for a living. Email or gchat ben@buzzfeed.com. AIM benobserver. PGP: 3DB3 BF94 407C 26D0 789E D5F4 E71F F1F5 D826 3929
414,1.20747383789,1.35299249249,72173.0,Chad Pergram,0,0,0,0,Chad Pergram covers Congress for FOX News. He's won an Edward R. Murrow Award and the Joan Barone Award for his reporting on Capitol Hill.
415,-0.372495133715,-0.564579323126,3185.0,Kate Tummarello,2,2,2,2,"Policy analyst @EngineOrg, working on privacy, security, and Internet access issues. @EFF, @Politico, @thehill & @hamiltoncollege alum."
416,-0.298533846801,0.632248862124,87033.0,Jim Geraghty,2,2,0,2,"NR senior political correspondent by day, dad by day and night. Author. Podcaster. On CNN International a lot. #TJAMS"
417,0.750613497521,-0.597857984028,10838.0,Emily Schultheis,2,0,0,2,"2017-18 Robert Bosch fellow at @tagesspiegel in Berlin; interested in all things elections. Formerly @POLITICOEurope, @politico, @CBSNews, @nationaljournal"
418,-2.73095950201,0.110336980556,2824585.0,Christiane Amanpour,1,1,1,1,"@CNN Chief International Correspondent. Host of @CNNi and @PBS's nightly global affairs program.
Watch at https://t.co/BRbf0raeer & https://t.co/BtyLnzTl0v"
419,-1.14878773706,-0.225092565159,2674.0,Jon Resnick DJI,1,2,2,1,"Policy Lead in Washington for DJI. Working to educate, advocate, illuminate and demystify the amazing potential for sUAS.  Tweets are my own, not my employer's."
420,0.851133798451,0.188382943271,27482.0,jimrutenberg,0,0,0,0,"Media Columnist, NYT, and contributor to NYT Mag. (I don't use Twitter DM.)"
421,-1.0812816065,-0.314581567996,10244.0,jack healy,1,2,2,1,"Once in Baghdad, now Rocky Mountain correspondent for The New York Times. Total sucker for one adopted Iraqi kitten. Write: jack.healy@nytimes.com."
422,0.555529432779,-0.424472419523,17475.0,Steve Holland,2,0,0,2,Covering the White House and U.S. politics for Reuters steve.a.holland@thomsonreuters.com
423,-0.205242003386,-0.27116667809,14640.0,Pema Levy,2,0,2,2,"Reporter @MotherJones, considered by many the bottom rung of journalism in America"
424,0.894703732653,0.14776614876,148910.0,Nick Confessore,0,0,0,0,"Reporter for @NYTimes, writer-at-large for @NYTmag, MSNBC political analyst. Seriously, not literally."
425,-0.470798758775,-0.350059039865,7165.0,Drew Cline,2,2,2,2,"Writer. President, Josiah Bartlett Center for Public Policy. Teacher's aide. Camera enthusiast. Probably listening to music."
426,0.449924132301,-0.286257172955,13487.0,Ginger Gibson,2,0,0,2,Correspondent @Reuters. Proud grad of @LSU. Fan of the Houston @Astros. Email: ginger.gibson@tr.com How to connect securely: https://t.co/6CEG5oikWo
427,-0.92951187209,0.487513987191,192021.0,Norah O'Donnell🇺🇸,1,2,2,1,"Wife, mother of 3, Co-Host @cbsthismorning, #1 fan of @chefgeoffs. Tweet LOVE"
428,0.556036908558,-0.623813105858,7853.0,Sarah Mimms,2,0,0,2,DC Editor @buzzfeednews Hotline/NJ alum. Hoya. West Coaster. Bourbon drinker. Tips to sarah(.)mimms(@)buzzfeed(.)com RT/MT ≠ endorsement blah blah...
429,-1.81027490196,-0.209951627205,2475.0,Ryan Murphy,1,2,1,1,reporter + designer + developer with @TexasTribune. probably thinking the text on your site is kinda hard to read. ♦
430,1.36942183191,-0.62695595409,15142.0,Lisa Lerer,0,0,0,0,Nieman fellow 2017-18. National Politics Reporter with The Associated Press. Travel points junkie. Ice cream expert. Views are my own. Email me: llerer@ap.org
431,0.680546381201,0.63392428212,208796.0,Zeke Miller,0,0,0,0,White House Reporter @AP. Email: zekejmiller@gmail.com Links&RTs≠Endorsements PGP: 7394 F325 15E1 39EF CAF9  C31A 7ED9 D84A A207 DDBF
